"","ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"36443","9714",0.73,0,0.03,0.23,0.01
"36444","9715",0.94,0,0,0.02,0.04
"36445","9716",0.45,0,0.01,0.35,0.19
"36446","9717",0.29,0,0.06,0.02,0.63
"36447","9718",0.99,0,0,0.01,0
"36448","9719",0.98,0.01,0,0,0.01
"36449","9720",0.11,0.01,0.01,0.79,0.08
"36450","9721",0.65,0,0,0.04,0.31
"36451","9722",0.27,0,0,0.72,0.01
"36452","9723",0.89,0,0,0.07,0.04
"36453","9724",0.18,0,0,0.65,0.17
"36454","9725",0,0,0.01,0,0.99
"36455","9726",0.01,0.01,0.06,0,0.92
"36456","9727",1,0,0,0,0
"36457","9728",0,0,0,0,1
"36458","9729",0.63,0,0.01,0.15,0.21
"36459","9730",0.89,0,0,0.02,0.09
"36460","9731",0.65,0,0,0.34,0.01
"36461","9732",0,0,0.17,0.79,0.04
"36462","9733",0.7,0,0.02,0.06,0.22
"36463","9734",0.57,0,0,0.14,0.29
"36464","9735",0,0,0.02,0.01,0.97
"36465","9736",0,0,0.01,0.06,0.93
"36466","9737",0.2,0.01,0.18,0,0.61
"36467","9738",0,0,0.56,0,0.44
"36468","9739",1,0,0,0,0
"36469","9740",0,0.01,0.08,0,0.91
"36470","9741",0.51,0,0.01,0.44,0.04
"36471","9742",0.38,0,0.01,0.56,0.05
"36472","9743",0.75,0,0.02,0.23,0
"36473","9744",0.5,0,0,0.15,0.35
"36474","9745",0.98,0,0,0.01,0.01
"36475","9746",0.73,0,0,0.14,0.13
"36476","9747",0,0.03,0.28,0.01,0.68
"36477","9748",0.18,0,0.08,0.54,0.2
"36478","9749",0.7,0,0,0,0.3
"36479","9750",0.27,0,0.03,0.37,0.33
"36480","9751",0.58,0,0,0.04,0.38
"36481","9752",0.53,0,0,0.02,0.45
"36482","9753",0,0,0,0,1
"36483","9754",0.64,0,0.04,0.07,0.25
"36484","9755",0.3,0,0.01,0.54,0.15
"36485","9756",0.96,0,0,0,0.04
"36486","9757",0.57,0,0.02,0.39,0.02
"36487","9758",1,0,0,0,0
"36488","9759",0.8,0,0.01,0.16,0.03
"36489","9760",0.27,0,0.01,0.68,0.04
"36490","9761",0.72,0,0,0.27,0.01
"36491","9762",0,0,0,0,1
"36492","9763",0.97,0,0,0.02,0.01
"36493","9764",0.67,0,0,0,0.33
"36494","9765",0.53,0,0.01,0.25,0.21
"36495","9766",0.8,0.06,0.07,0.04,0.03
"36496","9767",0.85,0,0,0.13,0.02
"36497","9768",0.33,0,0,0.48,0.19
"36498","9769",0.32,0,0.03,0.46,0.19
"36499","9770",0.48,0,0.03,0.43,0.06
"36500","9771",0.49,0.07,0.09,0,0.35
"36501","9772",0.61,0,0.15,0.24,0
"36502","9773",0.09,0,0,0.29,0.62
"36503","9774",0.03,0,0.02,0.05,0.9
"36504","9775",0.7,0,0,0.27,0.03
"36505","9776",0.65,0,0.01,0.29,0.05
"36506","9777",0.02,0,0.5,0.04,0.44
"36507","9778",0.88,0,0,0.11,0.01
"36508","9779",1,0,0,0,0
"36509","9780",0,0,0.12,0,0.88
"36510","9781",0.08,0,0,0,0.92
"36511","9782",0,0,0.02,0,0.98
"36512","9783",0.33,0.01,0.04,0.2,0.42
"36513","9784",0.03,0,0.19,0.58,0.2
"36514","9785",0.99,0,0,0,0.01
"36515","9786",0.79,0,0.01,0.01,0.19
"36516","9787",0,0,0.16,0,0.84
"36517","9788",0,0.01,0.33,0,0.66
"36518","9789",0,0,0,0,1
"36519","9790",0.14,0,0.12,0.69,0.05
"36520","9791",0.73,0,0,0.05,0.22
"36521","9792",0.51,0,0,0.22,0.27
"36522","9793",0.13,0.01,0.02,0.76,0.08
"36523","9794",0.61,0,0.01,0.12,0.26
"36524","9795",0.17,0,0.03,0.22,0.58
"36525","9796",0.14,0,0.09,0.75,0.02
"36526","9797",0.44,0,0.02,0.18,0.36
"36527","9798",0.74,0,0,0.09,0.17
"36528","9799",0.84,0,0,0,0.16
"36529","9800",0.65,0,0.01,0.04,0.3
"36530","9801",0.22,0,0.07,0.52,0.19
"36531","9802",0.93,0,0.01,0.02,0.04
"36532","9803",0,0.01,0.02,0,0.97
"36533","9804",0.16,0,0.06,0.77,0.01
"36534","9805",0.14,0.01,0.43,0.02,0.4
"36535","9806",0.15,0,0.01,0.73,0.11
"36536","9807",0,0,0,0,1
"36537","9808",0.92,0,0.01,0.07,0
"36538","9809",0.39,0,0.04,0.51,0.06
"36539","9810",0,0,0,0,1
"36540","9811",0.02,0,0.09,0.3,0.59
"36541","9812",0.19,0,0,0.12,0.69
"36542","9813",0.32,0.04,0.17,0,0.47
"36543","9814",0,0.02,0.04,0.01,0.93
"36544","9815",0.72,0,0,0.28,0
"36545","9816",0.35,0,0.01,0.37,0.27
"36546","9817",0.97,0,0,0.03,0
"36547","9818",0.97,0,0,0.02,0.01
"36548","9819",0.02,0,0.11,0.45,0.42
"36549","9820",1,0,0,0,0
"36550","9821",0.21,0,0.04,0.1,0.65
"36551","9822",0.6,0,0,0.2,0.2
"36552","9823",0.47,0,0.01,0.43,0.09
"36553","9824",0.03,0,0.1,0.49,0.38
"36554","9825",0.64,0,0,0.32,0.04
"36555","9826",0.52,0,0,0.35,0.13
"36556","9827",0.76,0,0,0.03,0.21
"36557","9828",0.62,0,0,0.05,0.33
"36558","9829",0.81,0,0,0.17,0.02
"36559","9830",0.69,0,0,0.13,0.18
"36560","9831",0.4,0,0,0.51,0.09
"36561","9832",0,0,0.03,0.19,0.78
"36562","9833",0.78,0,0,0.16,0.06
"36563","9834",0.9,0,0,0,0.1
"36564","9835",0.99,0,0,0.01,0
"36565","9836",0.63,0,0,0.03,0.34
"36566","9837",0.54,0,0,0.08,0.38
"36567","9838",0.11,0,0.15,0.58,0.16
"36568","9839",1,0,0,0,0
"36569","9840",0.75,0,0.01,0.11,0.13
"36570","9841",0.85,0,0,0.02,0.13
"36571","9842",0.88,0,0,0.05,0.07
"36572","9843",0.98,0,0,0,0.02
"36573","9844",0.66,0,0,0.33,0.01
"36574","9845",0.01,0,0.02,0,0.97
"36575","9846",0,0,0.01,0,0.99
"36576","9847",0.53,0,0,0.46,0.01
"36577","9848",0.14,0,0.08,0.02,0.76
"36578","9849",0.65,0.01,0,0.12,0.22
"36579","9850",0.08,0,0.23,0.02,0.67
"36580","9851",0.01,0.01,0.04,0,0.94
"36581","9852",0.58,0,0,0.19,0.23
"36582","9853",0.84,0,0.01,0.12,0.03
"36583","9854",0.82,0,0.01,0.11,0.06
"36584","9855",0.55,0,0.04,0.38,0.03
"36585","9856",0.07,0.02,0.19,0.26,0.46
"36586","9857",0.67,0,0,0.24,0.09
"36587","9858",0.55,0,0,0.1,0.35
"36588","9859",0.5,0,0.04,0.42,0.04
"36589","9860",0.44,0,0.05,0.33,0.18
"36590","9861",0.33,0,0,0.32,0.35
"36591","9862",0,0,0,0,1
"36592","9863",0.6,0,0,0.33,0.07
"36593","9864",0.58,0,0,0.33,0.09
"36594","9865",0,0,0,0,1
"36595","9866",0.17,0,0,0.69,0.14
"36596","9867",0.94,0,0,0,0.06
"36597","9868",0.19,0,0,0.65,0.16
"36598","9869",0.54,0,0.02,0.11,0.33
"36599","9870",0.88,0,0,0.12,0
"36600","9871",0,0,0.06,0,0.94
"36601","9872",0.95,0,0,0.02,0.03
"36602","9873",0.63,0,0,0,0.37
"36603","9874",0.99,0,0,0,0.01
"36604","9875",0.96,0,0,0,0.04
"36605","9876",0,0,0,0.09,0.91
"36606","9877",0.57,0,0.01,0.35,0.07
"36607","9878",0.2,0,0.1,0.62,0.08
"36608","9879",0.23,0,0,0.69,0.08
"36609","9880",0.36,0.04,0.03,0.2,0.37
"36610","9881",0.97,0,0,0.03,0
"36611","9882",0.87,0,0,0.1,0.03
"36612","9883",0,0.07,0.02,0,0.91
"36613","9884",0.87,0,0,0.01,0.12
"36614","9885",0.94,0,0,0.06,0
"36615","9886",0,0,0.03,0.2,0.77
"36616","9887",0.1,0,0.04,0.05,0.81
"36617","9888",0.74,0,0,0,0.26
"36618","9889",0,0,0.21,0,0.79
"36619","9890",0.26,0,0.03,0.71,0
"36620","9891",0.67,0,0.08,0.08,0.17
"36621","9892",0.85,0,0,0.15,0
"36622","9893",0.18,0,0.01,0.7,0.11
"36623","9894",0,0,0,0.01,0.99
"36624","9895",0,0.01,0.05,0,0.94
"36625","9896",0.17,0,0.08,0.09,0.66
"36626","9897",0.03,0,0.17,0,0.8
"36627","9898",0.54,0,0,0.07,0.39
"36628","9899",1,0,0,0,0
"36629","9900",0.27,0,0.02,0.55,0.16
"36630","9901",0.77,0,0.04,0.08,0.11
"36631","9902",0.55,0,0,0.14,0.31
"36632","9903",0,0,0.01,0.01,0.98
"36633","9904",0.06,0,0.13,0.53,0.28
"36634","9905",0.08,0,0.05,0.6,0.27
"36635","9906",0.55,0,0.01,0.03,0.41
"36636","9907",0,0,0.03,0,0.97
"36637","9908",0.03,0,0,0.02,0.95
"36638","9909",0.02,0,0.26,0.06,0.66
"36639","9910",0.1,0,0.04,0.76,0.1
"36640","9911",0.42,0,0,0.06,0.52
"36641","9912",0.02,0.03,0.66,0.03,0.26
"36642","9913",0.67,0,0,0.32,0.01
"36643","9914",0.01,0.01,0.06,0.35,0.57
"36644","9915",0.99,0,0,0.01,0
"36645","9916",0.08,0,0.09,0.61,0.22
"36646","9917",0.04,0,0,0,0.96
"36647","9918",0.26,0,0.01,0.71,0.02
"36648","9919",0.75,0,0,0.21,0.04
"36649","9920",0.89,0,0,0.02,0.09
"36650","9921",0.5,0,0.04,0.3,0.16
"36651","9922",0,0,0.06,0,0.94
"36652","9923",0.04,0.07,0.17,0.07,0.65
"36653","9924",0.14,0,0,0.1,0.76
"36654","9925",0,0,0.21,0.66,0.13
"36655","9926",0.84,0,0,0.01,0.15
"36656","9927",0.91,0,0.01,0,0.08
"36657","9928",0,0,0,0,1
"36658","9929",0.07,0.02,0.1,0.01,0.8
"36659","9930",0.05,0.02,0.03,0.05,0.85
"36660","9931",0.4,0,0,0.57,0.03
"36661","9932",0.51,0,0,0.42,0.07
"36662","9933",0.45,0,0.01,0.46,0.08
"36663","9934",0.14,0,0.04,0.46,0.36
"36664","9935",0.04,0,0,0.04,0.92
"36665","9936",0.51,0,0.02,0.41,0.06
"36666","9937",0,0.02,0.09,0,0.89
"36667","9938",0.96,0,0,0,0.04
"36668","9939",0.36,0,0,0.12,0.52
"36669","9940",0.6,0,0.08,0.12,0.2
"36670","9941",0.49,0,0,0.2,0.31
"36671","9942",0,0.01,0.02,0,0.97
"36672","9943",0.63,0.02,0.03,0.05,0.27
"36673","9944",1,0,0,0,0
"36674","9945",0.86,0,0,0.03,0.11
"36675","9946",0.64,0,0.05,0.28,0.03
"36676","9947",0.93,0,0.01,0.01,0.05
"36677","9948",0.89,0,0,0.01,0.1
"36678","9949",0.24,0,0.02,0.55,0.19
"36679","9950",0.03,0.23,0.28,0.02,0.44
"36680","9951",0.19,0,0.02,0.09,0.7
"36681","9952",0.21,0,0,0.03,0.76
"36682","9953",0.92,0,0,0.05,0.03
"36683","9954",0.94,0,0,0.04,0.02
"36684","9955",0.82,0,0,0,0.18
"36685","9956",0.29,0,0.04,0.5,0.17
"36686","9957",0.03,0.02,0,0,0.95
"36687","9958",0.15,0,0.01,0.39,0.45
"36688","9959",0.13,0,0.05,0.52,0.3
"36689","9960",0.91,0,0,0,0.09
"36690","9961",0.47,0,0.02,0.02,0.49
"36691","9962",0.88,0,0,0.06,0.06
"36692","9963",0.91,0,0,0,0.09
"36693","9964",0.64,0,0.02,0.3,0.04
"36694","9965",0.92,0,0,0.04,0.04
"36695","9966",0.94,0,0,0,0.06
"36696","9967",0,0.01,0.01,0,0.98
"36697","9968",1,0,0,0,0
"36698","9969",0.01,0,0,0.05,0.94
"36699","9970",0,0.08,0,0,0.92
"36700","9971",0.26,0,0.42,0.15,0.17
"36701","9972",0.34,0,0.02,0.19,0.45
"36702","9973",0.7,0,0,0.06,0.24
"36703","9974",0.69,0,0.02,0.29,0
"36704","9975",0,0,0.12,0.02,0.86
"36705","9976",0.02,0,0.13,0.05,0.8
"36706","9977",0,0,0.04,0,0.96
"36707","9978",0.24,0,0.12,0.01,0.63
"36708","9979",0,0,0.01,0.02,0.97
"36709","9980",0.66,0,0.01,0.08,0.25
"36710","9981",0.6,0,0.09,0.13,0.18
"36711","9982",0.22,0,0.01,0.56,0.21
"36712","9983",0.83,0.13,0.01,0.01,0.02
"36713","9984",0.43,0,0.01,0.52,0.04
"36714","9985",0.82,0,0,0.04,0.14
"36715","9986",0.06,0,0.17,0.45,0.32
"36716","9987",0.44,0,0.01,0.45,0.1
"36717","9988",0.77,0,0.01,0.22,0
"36718","9989",0.86,0,0,0.13,0.01
"36719","9990",0.3,0,0.01,0.59,0.1
"36720","9991",0.55,0.01,0,0.14,0.3
"36721","9992",0.02,0.03,0.31,0,0.64
"36722","9993",0.05,0,0.12,0.46,0.37
"36723","9994",0.98,0,0,0,0.02
"36724","9995",0.96,0,0,0.02,0.02
"36725","9996",0.82,0,0,0.13,0.05
"36726","9997",0.32,0,0.01,0.6,0.07
"36727","9998",0.97,0,0,0.03,0
"36728","9999",0.8,0,0,0.18,0.02
"36729","10000",0.01,0,0.05,0,0.94
"36730","10001",0.69,0,0.02,0,0.29
"36731","10002",0.6,0.01,0.05,0.05,0.29
"36732","10003",0,0,0.04,0.01,0.95
"36733","10004",0.04,0.03,0.05,0,0.88
"36734","10005",0.32,0,0.01,0.64,0.03
"36735","10006",0.98,0,0.02,0,0
"36736","10007",0.08,0.01,0.06,0.19,0.66
"36737","10008",0.39,0,0.11,0.08,0.42
"36738","10009",0.01,0,0.14,0.43,0.42
"36739","10010",0,0.02,0,0,0.98
"36740","10011",0.43,0,0,0.18,0.39
"36741","10012",0.35,0,0.03,0.13,0.49
"36742","10013",1,0,0,0,0
"36743","10014",0.06,0,0.01,0.02,0.91
"36744","10015",0.85,0,0.03,0,0.12
"36745","10016",0.01,0.02,0.25,0.01,0.71
"36746","10017",0.34,0,0,0.65,0.01
"36747","10018",0.02,0.01,0.05,0.4,0.52
"36748","10019",0.04,0,0.1,0.6,0.26
"36749","10020",0.62,0,0.01,0.26,0.11
"36750","10021",0.67,0,0.01,0,0.32
"36751","10022",0.1,0.09,0.02,0.01,0.78
"36752","10023",0.14,0,0.07,0.59,0.2
"36753","10024",0.97,0,0.03,0,0
"36754","10025",0.75,0,0.01,0.07,0.17
"36755","10026",0.03,0,0.03,0,0.94
"36756","10027",0.87,0,0.02,0,0.11
"36757","10028",0.63,0,0.01,0.34,0.02
"36758","10029",0.76,0,0.01,0.21,0.02
"36759","10030",0.93,0,0,0.01,0.06
"36760","10031",0,0,0,0,1
"36761","10032",0.66,0,0,0.29,0.05
"36762","10033",0.07,0,0,0.04,0.89
"36763","10034",0.17,0.01,0,0,0.82
"36764","10035",0.6,0,0,0.06,0.34
"36765","10036",0.99,0,0.01,0,0
"36766","10037",0.04,0,0.11,0.64,0.21
"36767","10038",0.27,0,0,0.39,0.34
"36768","10039",0,0.03,0,0,0.97
"36769","10040",0.89,0,0,0.03,0.08
"36770","10041",0.98,0,0,0,0.02
"36771","10042",0,0.03,0.14,0.02,0.81
"36772","10043",0.15,0,0.04,0.7,0.11
"36773","10044",0.42,0.01,0.09,0.01,0.47
"36774","10045",0,0,0.02,0,0.98
"36775","10046",0.79,0,0,0.11,0.1
"36776","10047",0.69,0,0,0.08,0.23
"36777","10048",0.38,0.03,0.01,0.47,0.11
"36778","10049",0.79,0,0,0.19,0.02
"36779","10050",0.53,0,0,0.45,0.02
"36780","10051",0.72,0,0,0.26,0.02
"36781","10052",0.01,0,0.52,0,0.47
"36782","10053",0,0,0.37,0,0.63
"36783","10054",0.62,0,0,0,0.38
"36784","10055",0.99,0,0,0,0.01
"36785","10056",0.7,0,0,0.19,0.11
"36786","10057",0.48,0,0,0.5,0.02
"36787","10058",0.15,0,0.05,0.1,0.7
"36788","10059",0.64,0,0,0.08,0.28
"36789","10060",0,0,0,0,1
"36790","10061",0.14,0.01,0.05,0.39,0.41
"36791","10062",0,0,0.29,0.5,0.21
"36792","10063",0.85,0,0,0.02,0.13
"36793","10064",0.03,0,0,0.05,0.92
"36794","10065",0.83,0,0,0.01,0.16
"36795","10066",0.2,0,0.02,0.61,0.17
"36796","10067",0,0,0.02,0,0.98
"36797","10068",0.84,0,0,0.07,0.09
"36798","10069",0.87,0,0.03,0.08,0.02
"36799","10070",0,0,0.1,0,0.9
"36800","10071",0,0,0.01,0,0.99
"36801","10072",0.49,0,0.01,0.33,0.17
"36802","10073",0.99,0,0.01,0,0
"36803","10074",0.77,0,0,0.03,0.2
"36804","10075",0,0.01,0.77,0.03,0.19
"36805","10076",0.83,0,0,0.12,0.05
"36806","10077",0,0.01,0.03,0,0.96
"36807","10078",0.85,0,0,0.07,0.08
"36808","10079",0.54,0,0,0.09,0.37
"36809","10080",0.01,0.01,0.01,0.01,0.96
"36810","10081",0.42,0,0.02,0.13,0.43
"36811","10082",0.91,0,0,0,0.09
"36812","10083",1,0,0,0,0
"36813","10084",0,0,0,0,1
"36814","10085",0.74,0,0,0.19,0.07
"36815","10086",0.75,0,0,0.18,0.07
"36816","10087",0.93,0,0,0,0.07
"36817","10088",0.98,0,0,0.02,0
"36818","10089",0.62,0,0.03,0.26,0.09
"36819","10090",0.13,0,0.07,0.64,0.16
"36820","10091",0.54,0,0,0.42,0.04
"36821","10092",0.6,0,0,0.24,0.16
"36822","10093",0.17,0,0.01,0.1,0.72
"36823","10094",0.52,0,0.02,0.29,0.17
"36824","10095",0.69,0,0.01,0.04,0.26
"36825","10096",0.53,0.01,0.05,0.32,0.09
"36826","10097",0.96,0,0,0.02,0.02
"36827","10098",0,0,0.06,0,0.94
"36828","10099",0.02,0,0.12,0.13,0.73
"36829","10100",0.72,0,0,0.13,0.15
"36830","10101",0.41,0,0.03,0.17,0.39
"36831","10102",0,0,0,0,1
"36832","10103",0.39,0,0,0.01,0.6
"36833","10104",0,0.01,0.24,0,0.75
"36834","10105",0.47,0.01,0.05,0,0.47
"36835","10106",0.95,0,0,0.01,0.04
"36836","10107",0.02,0,0.13,0.18,0.67
"36837","10108",0.67,0,0,0.09,0.24
"36838","10109",0.86,0,0,0.12,0.02
"36839","10110",0.04,0.03,0.04,0.3,0.59
"36840","10111",0.92,0,0,0.02,0.06
"36841","10112",1,0,0,0,0
"36842","10113",0,0,0.06,0,0.94
"36843","10114",0.7,0,0,0.1,0.2
"36844","10115",0.01,0,0.25,0.11,0.63
"36845","10116",0,0.03,0.46,0,0.51
"36846","10117",0.96,0,0,0.03,0.01
"36847","10118",0.86,0,0,0.14,0
"36848","10119",0.99,0,0,0,0.01
"36849","10120",0.93,0,0,0.06,0.01
"36850","10121",0.97,0,0,0,0.03
"36851","10122",0.05,0,0.07,0.45,0.43
"36852","10123",0.26,0.01,0.23,0.1,0.4
"36853","10124",0.84,0,0,0.11,0.05
"36854","10125",0.97,0,0,0,0.03
"36855","10126",0,0.02,0,0.01,0.97
"36856","10127",0.97,0,0,0,0.03
"36857","10128",0,0.02,0.1,0.59,0.29
"36858","10129",0,0,0.02,0.06,0.92
"36859","10130",0.05,0,0,0.03,0.92
"36860","10131",1,0,0,0,0
"36861","10132",0.28,0,0.01,0.24,0.47
"36862","10133",0.02,0,0.33,0.05,0.6
"36863","10134",0.93,0,0,0,0.07
"36864","10135",0.97,0,0,0.03,0
"36865","10136",0.73,0,0,0.18,0.09
"36866","10137",0.18,0,0,0.77,0.05
"36867","10138",0,0,0.13,0,0.87
"36868","10139",0.14,0,0.01,0.73,0.12
"36869","10140",0.67,0,0.24,0.06,0.03
"36870","10141",0,0,0.04,0,0.96
"36871","10142",0.96,0,0,0.03,0.01
"36872","10143",0.18,0.45,0.13,0,0.24
"36873","10144",0.72,0.01,0.14,0.07,0.06
"36874","10145",0,0,0.51,0.04,0.45
"36875","10146",0.18,0,0.11,0.64,0.07
"36876","10147",0.04,0,0.13,0.03,0.8
"36877","10148",0.93,0,0,0.02,0.05
"36878","10149",0.9,0,0,0.01,0.09
"36879","10150",0,0.01,0.45,0.12,0.42
"36880","10151",0,0,0,0,1
"36881","10152",0.09,0.05,0.35,0,0.51
"36882","10153",0.98,0,0,0,0.02
"36883","10154",0.22,0,0.03,0.15,0.6
"36884","10155",0.95,0,0,0.04,0.01
"36885","10156",0.58,0,0.01,0.38,0.03
"36886","10157",0.93,0,0,0.06,0.01
"36887","10158",0.77,0,0,0.17,0.06
"36888","10159",0.77,0,0,0,0.23
"36889","10160",0.45,0,0.01,0.53,0.01
"36890","10161",0,0.03,0.03,0,0.94
"36891","10162",0.97,0,0,0,0.03
"36892","10163",0.3,0,0.17,0.4,0.13
"36893","10164",0.63,0,0.01,0.33,0.03
"36894","10165",0.74,0,0,0,0.26
"36895","10166",0,0,0,0,1
"36896","10167",0.01,0,0.03,0.64,0.32
"36897","10168",0,0,0,0,1
"36898","10169",0.9,0,0,0.06,0.04
"36899","10170",0.48,0,0,0.04,0.48
"36900","10171",0,0,0,0,1
"36901","10172",0.06,0,0.04,0.04,0.86
"36902","10173",0.97,0,0,0.02,0.01
"36903","10174",0,0,0.01,0,0.99
"36904","10175",0.23,0.03,0.01,0,0.73
"36905","10176",0,0,0,0,1
"36906","10177",0.07,0.09,0.15,0,0.69
"36907","10178",0.77,0,0,0.18,0.05
"36908","10179",0.02,0,0.14,0,0.84
"36909","10180",0,0.11,0.23,0.02,0.64
"36910","10181",0.9,0,0,0.1,0
"36911","10182",0.91,0,0,0.07,0.02
"36912","10183",0.76,0,0,0.23,0.01
"36913","10184",0.66,0,0,0.3,0.04
"36914","10185",0,0,0,0,1
"36915","10186",0.54,0.04,0.08,0.13,0.21
"36916","10187",0.83,0,0,0.01,0.16
"36917","10188",0.58,0,0.25,0.11,0.06
"36918","10189",0.98,0,0.02,0,0
"36919","10190",0.02,0.07,0.51,0,0.4
"36920","10191",0.99,0,0.01,0,0
"36921","10192",0,0.44,0.22,0.01,0.33
"36922","10193",0.37,0,0,0.49,0.14
"36923","10194",0.34,0,0,0.01,0.65
"36924","10195",0.12,0,0.14,0.5,0.24
"36925","10196",0.44,0,0,0.56,0
"36926","10197",0,0,0.19,0,0.81
"36927","10198",0.03,0.03,0,0.29,0.65
"36928","10199",0.22,0,0,0.12,0.66
"36929","10200",0.36,0,0.01,0.47,0.16
"36930","10201",0.48,0.01,0,0.07,0.44
"36931","10202",0,0.01,0.07,0.02,0.9
"36932","10203",0.32,0,0.01,0.21,0.46
"36933","10204",0.95,0,0,0.05,0
"36934","10205",0.12,0,0.02,0.52,0.34
"36935","10206",0.96,0,0,0.04,0
"36936","10207",0.73,0,0.02,0.17,0.08
"36937","10208",0,0,0,0,1
"36938","10209",0.05,0,0.05,0.26,0.64
"36939","10210",0,0,0.01,0,0.99
"36940","10211",0.12,0.02,0.01,0.73,0.12
"36941","10212",0.7,0,0.04,0.2,0.06
"36942","10213",0.67,0,0.02,0.03,0.28
"36943","10214",0.23,0,0,0.54,0.23
"36944","10215",0.23,0,0.23,0.34,0.2
"36945","10216",0.37,0,0.05,0.11,0.47
"36946","10217",0.49,0,0.03,0.27,0.21
"36947","10218",0,0,0.04,0,0.96
"36948","10219",0.99,0,0,0.01,0
"36949","10220",0.73,0,0,0.25,0.02
"36950","10221",0.95,0,0,0.05,0
"36951","10222",0,0.06,0.02,0,0.92
"36952","10223",0.04,0.01,0.29,0.54,0.12
"36953","10224",0,0.01,0.02,0,0.97
"36954","10225",1,0,0,0,0
"36955","10226",1,0,0,0,0
"36956","10227",0.5,0,0.02,0.33,0.15
"36957","10228",0.87,0,0,0.1,0.03
"36958","10229",0,0,0,0,1
"36959","10230",1,0,0,0,0
"36960","10231",1,0,0,0,0
"36961","10232",0,0.01,0,0,0.99
"36962","10233",0.99,0,0,0.01,0
"36963","10234",0.1,0,0,0.26,0.64
"36964","10235",0,0,0,0,1
"36965","10236",0.08,0.01,0,0.19,0.72
"36966","10237",0.87,0,0,0.12,0.01
"36967","10238",0.8,0,0,0.08,0.12
"36968","10239",0.02,0,0,0.06,0.92
"36969","10240",0.21,0,0.01,0.56,0.22
"36970","10241",0.54,0.02,0.09,0.07,0.28
"36971","10242",0.49,0,0,0.01,0.5
"36972","10243",0.82,0,0,0.16,0.02
"36973","10244",0.03,0,0.07,0.51,0.39
"36974","10245",0.03,0.02,0.02,0.01,0.92
"36975","10246",0.54,0,0.03,0.4,0.03
"36976","10247",0.49,0,0.29,0.11,0.11
"36977","10248",0.92,0,0,0.07,0.01
"36978","10249",0.02,0,0,0,0.98
"36979","10250",0.74,0,0.14,0.07,0.05
"36980","10251",1,0,0,0,0
"36981","10252",0.84,0,0,0.08,0.08
"36982","10253",0.5,0,0,0.45,0.05
"36983","10254",0.93,0,0,0.06,0.01
"36984","10255",0,0,0.05,0,0.95
"36985","10256",0.33,0,0.07,0.55,0.05
"36986","10257",0,0,0.01,0,0.99
"36987","10258",0.43,0,0.09,0.23,0.25
"36988","10259",0.97,0,0.01,0,0.02
"36989","10260",0,0.01,0.05,0,0.94
"36990","10261",0.63,0,0,0.34,0.03
"36991","10262",0.06,0,0.14,0.06,0.74
"36992","10263",0.97,0,0,0,0.03
"36993","10264",0.97,0,0,0.01,0.02
"36994","10265",0.83,0,0.01,0.15,0.01
"36995","10266",0.54,0,0,0.07,0.39
"36996","10267",0.63,0,0,0.37,0
"36997","10268",0.34,0.01,0.39,0.15,0.11
"36998","10269",0,0,0.04,0,0.96
"36999","10270",0.03,0,0.05,0.82,0.1
"37000","10271",0,0.01,0.08,0,0.91
"37001","10272",0.01,0.04,0.07,0.01,0.87
"37002","10273",0.67,0,0.02,0.29,0.02
"37003","10274",0.77,0,0,0.23,0
"37004","10275",0.37,0.04,0.22,0.15,0.22
"37005","10276",0.28,0.01,0.08,0.32,0.31
"37006","10277",0.22,0.02,0.02,0.71,0.03
"37007","10278",0,0,0.17,0,0.83
"37008","10279",0.07,0,0.52,0.04,0.37
"37009","10280",0.64,0,0,0.01,0.35
"37010","10281",0.63,0,0.03,0.34,0
"37011","10282",0,0,0,0,1
"37012","10283",0.04,0,0.12,0.43,0.41
"37013","10284",0.88,0,0,0.11,0.01
"37014","10285",0.04,0.01,0.25,0.01,0.69
"37015","10286",0.96,0,0,0.03,0.01
"37016","10287",0.75,0,0.08,0,0.17
"37017","10288",0.23,0.01,0,0.01,0.75
"37018","10289",0.48,0,0,0.5,0.02
"37019","10290",0.42,0,0,0.54,0.04
"37020","10291",0,0,0.01,0,0.99
"37021","10292",0.29,0.09,0.07,0.1,0.45
"37022","10293",0.87,0,0.03,0.08,0.02
"37023","10294",0.07,0,0.43,0.01,0.49
"37024","10295",0,0,0.03,0,0.97
"37025","10296",0,0,0.05,0,0.95
"37026","10297",0.99,0,0,0.01,0
"37027","10298",0.96,0,0,0.01,0.03
"37028","10299",0.47,0.11,0.04,0.01,0.37
"37029","10300",1,0,0,0,0
"37030","10301",0.68,0,0,0.23,0.09
"37031","10302",0.74,0,0,0.11,0.15
"37032","10303",0.19,0,0,0.71,0.1
"37033","10304",0.06,0,0.23,0.53,0.18
"37034","10305",0.29,0,0.02,0.58,0.11
"37035","10306",0,0.01,0.03,0.01,0.95
"37036","10307",0.91,0,0,0.03,0.06
"37037","10308",0.01,0,0.11,0.05,0.83
"37038","10309",0.26,0,0.04,0.53,0.17
"37039","10310",0.43,0,0.03,0.31,0.23
"37040","10311",0.6,0,0.03,0.32,0.05
"37041","10312",0.82,0,0,0.16,0.02
"37042","10313",1,0,0,0,0
"37043","10314",0.19,0,0.02,0.59,0.2
"37044","10315",0.65,0,0,0.09,0.26
"37045","10316",0.41,0,0,0.58,0.01
